date,balance
1990-12-03,1154.34
1990-12-04,1168.14
1990-12-05,1166.89
1990-12-06,1135.52
1990-12-07,1145.55
1990-12-10,1154.34
1990-12-11,1149.32
1990-12-12,1164.38
1990-12-13,1149.32
1990-12-14,1133.01
1990-12-17,1135.52
1990-12-18,1155.59
1990-12-19,1148.06
1990-12-20,1158.1
1990-12-21,1159.36
1990-12-24,1159.36
1990-12-26,1155.59
1990-12-27,1156.85
1990-12-28,1154.34
1990-12-31,1150.57
1991-01-02,1150.57
1991-01-03,1154.34
1991-01-04,1150.57
1991-01-07,1131.75
1991-01-08,1119.2
1991-01-09,1097.87
1991-01-10,1112.93
1991-01-11,1110.42
1991-01-14,1096.62
1991-01-15,1104.15
1991-01-16,1120.46
1991-01-17,1186.96
1991-01-18,1205.78
1991-01-21,1225.86
1991-01-22,1209.55
1991-01-23,1222.1
1991-01-24,1239.66
1991-01-25,1255.98
1991-01-28,1272.29
1991-01-29,1274.8
1991-01-30,1299.89
1991-01-31,1297.38
1991-02-01,1298.64
1991-02-04,1303.66
1991-02-05,1314.95
1991-02-06,1328.75
1991-02-07,1314.95
1991-02-08,1324.99
1991-02-11,1353.85
1991-02-12,1357.61
1991-02-13,1376.43
1991-02-14,1380.2
1991-02-15,1404.04
1991-02-19,1425.37
1991-02-20,1409.06
1991-02-21,1385.22
1991-02-22,1362.63
1991-02-25,1366.4
1991-02-26,1327.5
1991-02-27,1338.79
1991-02-28,1317.46
1991-03-01,1340.05
1991-03-04,1336.28
1991-03-05,1365.14
1991-03-06,1358.87
1991-03-07,1355.1
1991-03-08,1342.56
1991-03-11,1321.22
1991-03-12,1299.89
1991-03-13,1321.22
1991-03-14,1311.19
1991-03-15,1296.13
1991-03-18,1308.68
1991-03-19,1180.69
1991-03-20,1170.65
1991-03-21,1148.06
1991-03-22,1145.55
1991-03-25,1164.38
1991-03-26,1168.14
1991-03-27,1158.1
1991-03-28,1168.14
1991-04-01,1151.83
1991-04-02,1161.87
1991-04-03,1160.61
1991-04-04,1164.38
1991-04-05,1155.59
1991-04-08,1159.36
1991-04-09,1141.79
1991-04-10,1141.79
1991-04-11,1135.52
1991-04-12,1114.19
1991-04-15,1097.87
1991-04-16,1121.71
1991-04-17,1127.99
1991-04-18,1126.73
1991-04-19,1124.22
1991-04-22,1114.19
1991-04-23,1112.93
1991-04-24,1111.68
1991-04-25,1109.17
1991-04-26,1102.89
1991-04-29,1077.8
1991-04-30,1058.97
1991-05-01,1069.01
1991-05-02,1087.83
1991-05-03,1065.25
1991-05-06,1062.74
1991-05-07,1047.68
1991-05-08,1066.5
1991-05-09,1087.83
1991-05-10,1062.74
1991-05-13,1087.83
1991-05-14,1089.09
1991-05-15,1056.47
1991-05-16,1070.27
1991-05-17,1066.5
1991-05-20,1061.48
1991-05-21,1043.92
1991-05-22,1075.29
1991-05-23,1075.29
1991-05-24,1079.05
1991-05-28,1080.31
1991-05-29,1070.27
1991-05-30,1072.78
1991-05-31,1090.34
1991-06-03,1092.85
1991-06-04,1079.05
1991-06-05,1061.48
1991-06-06,1058.97
1991-06-07,1048.94
1991-06-10,1052.7
1991-06-11,1051.45
1991-06-12,1043.92
1991-06-13,1035.13
1991-06-14,1032.62
1991-06-17,1023.84
1991-06-18,1037.64
1991-06-19,1038.9
1991-06-20,1020.08
1991-06-21,1025.1
1991-06-24,1012.55
1991-06-25,1022.59
1991-06-26,1015.06
1991-06-27,1005.02
1991-06-28,1000.0
1991-07-01,1012.55
1991-07-02,1020.08
1991-07-03,1010.04
1991-07-05,1015.06
1991-07-08,1033.88
1991-07-09,1023.84
1991-07-10,1016.31
1991-07-11,1011.29
1991-07-12,1022.59
1991-07-15,1021.33
1991-07-16,994.98
1991-07-17,991.22
1991-07-18,1011.29
1991-07-19,1033.88
1991-07-22,1048.94
1991-07-23,1035.13
1991-07-24,1036.39
1991-07-25,1033.88
1991-07-26,1033.88
1991-07-29,1042.66
1991-07-30,1045.17
1991-07-31,1041.41
1991-08-01,1041.41
1991-08-02,1032.62
1991-08-05,1038.9
1991-08-06,1032.62
1991-08-07,1018.82
1991-08-08,1021.33
1991-08-09,1017.57
1991-08-12,1015.06
1991-08-13,1018.82
1991-08-14,1013.8
1991-08-15,1012.55
1991-08-16,993.73
1991-08-19,978.67
1991-08-20,986.2
1991-08-21,984.94
1991-08-22,972.39
1991-08-23,977.41
1991-08-26,979.92
1991-08-27,981.18
1991-08-28,973.65
1991-08-29,983.69
1991-08-30,997.49
1991-09-03,1008.78
1991-09-04,1015.06
1991-09-05,1011.29
1991-09-06,1022.59
1991-09-09,1038.9
1991-09-10,1025.1
1991-09-11,1042.66
1991-09-12,1069.01
1991-09-13,1057.72
1991-09-16,1065.25
1991-09-17,1077.8
1991-09-18,1082.82
1991-09-19,1077.8
1991-09-20,1071.52
1991-09-23,1075.29
1991-09-24,1087.83
1991-09-25,1079.05
1991-09-26,1077.8
1991-09-27,1051.45
1991-09-30,1065.25
1991-10-01,1055.21
1991-10-02,1040.15
1991-10-03,1018.82
1991-10-04,1011.29
1991-10-07,1017.57
1991-10-08,1008.78
1991-10-09,1001.25
1991-10-10,1026.35
1991-10-11,1027.61
1991-10-14,1041.41
1991-10-15,1071.52
1991-10-16,1045.17
1991-10-17,1027.61
1991-10-18,1032.62
1991-10-21,1031.37
1991-10-22,1013.8
1991-10-23,1013.8
1991-10-24,1011.29
1991-10-25,1008.78
1991-10-28,1011.29
1991-10-29,1017.57
1991-10-30,1031.37
1991-10-31,1011.29
1991-11-01,1012.55
1991-11-04,998.75
1991-11-05,994.98
1991-11-06,994.98
1991-11-07,1027.61
1991-11-08,1031.37
1991-11-11,1030.11
1991-11-12,1022.59
1991-11-13,1017.57
1991-11-14,1028.86
1991-11-15,991.22
1991-11-18,1001.25
1991-11-19,993.73
1991-11-20,983.69
1991-11-21,982.43
1991-11-22,976.16
1991-11-25,979.92
1991-11-26,1007.53
1991-11-27,971.14
1991-11-29,953.57
1991-12-02,951.06
1991-12-03,941.03
1991-12-04,928.48
1991-12-05,930.99
1991-12-06,918.44
1991-12-09,879.54
1991-12-10,890.83
1991-12-11,905.89
1991-12-12,914.68
1991-12-13,908.4
1991-12-16,897.11
1991-12-17,883.31
1991-12-18,890.83
1991-12-19,877.03
1991-12-20,885.82
1991-12-23,910.91
1991-12-24,910.91
1991-12-26,910.91
1991-12-27,922.2
1991-12-30,932.24
1991-12-31,918.44
1992-01-02,918.44
1992-01-03,919.69
1992-01-06,938.52
1992-01-07,962.36
1992-01-08,939.77
1992-01-09,928.48
