date,balance
1991-01-03,856.5
1991-01-04,839.08
1991-01-07,825.53
1991-01-08,817.79
1991-01-09,811.98
1991-01-10,817.79
1991-01-11,815.85
1991-01-14,804.24
1991-01-15,808.11
1991-01-16,796.5
1991-01-17,829.4
1991-01-18,850.69
1991-01-21,858.43
1991-01-22,817.79
1991-01-23,781.01
1991-01-24,792.63
1991-01-25,794.56
1991-01-28,800.37
1991-01-29,802.3
1991-01-30,802.3
1991-01-31,811.98
1991-02-01,811.98
1991-02-04,815.85
1991-02-05,825.53
1991-02-06,848.75
1991-02-07,860.37
1991-02-08,868.11
1991-02-11,887.46
1991-02-12,868.11
1991-02-13,879.72
1991-02-14,870.04
1991-02-15,877.79
1991-02-19,871.98
1991-02-20,850.69
1991-02-21,850.69
1991-02-22,844.88
1991-02-25,839.08
1991-02-26,831.34
1991-02-27,839.08
1991-02-28,835.21
1991-03-01,841.01
1991-03-04,835.21
1991-03-05,846.82
1991-03-06,846.82
1991-03-07,841.01
1991-03-08,837.14
1991-03-11,837.14
1991-03-12,829.4
1991-03-13,835.21
1991-03-14,835.21
1991-03-15,844.88
1991-03-18,864.24
1991-03-19,848.75
1991-03-20,844.88
1991-03-21,842.95
1991-03-22,841.01
1991-03-25,850.69
1991-03-26,871.98
1991-03-27,862.3
1991-03-28,871.98
1991-04-01,852.62
1991-04-02,864.24
1991-04-03,868.11
1991-04-04,850.69
1991-04-05,829.4
1991-04-08,823.59
1991-04-09,817.79
1991-04-10,813.92
1991-04-11,819.72
1991-04-12,823.59
1991-04-15,829.4
1991-04-16,829.4
1991-04-17,839.08
1991-04-18,841.01
1991-04-19,839.08
1991-04-22,833.27
1991-04-23,831.34
1991-04-24,825.53
1991-04-25,823.59
1991-04-26,827.46
1991-04-29,817.79
1991-04-30,829.4
1991-05-01,831.34
1991-05-02,821.66
1991-05-03,825.53
1991-05-06,823.59
1991-05-07,817.79
1991-05-08,804.24
1991-05-09,790.69
1991-05-10,775.21
1991-05-13,781.01
1991-05-14,775.21
1991-05-15,769.4
1991-05-16,769.4
1991-05-17,779.08
1991-05-20,775.21
1991-05-21,784.88
1991-05-22,781.01
1991-05-23,777.14
1991-05-24,777.14
1991-05-28,775.21
1991-05-29,777.14
1991-05-30,798.43
1991-05-31,804.24
1991-06-03,784.88
1991-06-04,782.95
1991-06-05,777.14
1991-06-06,775.21
1991-06-07,773.27
1991-06-10,773.27
1991-06-11,788.76
1991-06-12,781.01
1991-06-13,788.76
1991-06-14,810.05
1991-06-17,798.43
1991-06-18,794.56
1991-06-19,784.88
1991-06-20,792.63
1991-06-21,794.56
1991-06-24,792.63
1991-06-25,798.43
1991-06-26,802.3
1991-06-27,821.66
1991-06-28,831.34
1991-07-01,850.69
1991-07-02,841.01
1991-07-03,823.59
1991-07-05,823.59
1991-07-08,827.46
1991-07-09,825.53
1991-07-10,835.21
1991-07-11,839.08
1991-07-12,841.01
1991-07-15,846.82
1991-07-16,839.08
1991-07-17,833.27
1991-07-18,842.95
1991-07-19,835.21
1991-07-22,819.72
1991-07-23,808.11
1991-07-24,813.92
1991-07-25,817.79
1991-07-26,817.79
1991-07-29,823.59
1991-07-30,831.34
1991-07-31,839.08
1991-08-01,835.21
1991-08-02,842.95
1991-08-05,844.88
1991-08-06,854.56
1991-08-07,844.88
1991-08-08,844.88
1991-08-09,854.56
1991-08-12,848.75
1991-08-13,837.14
1991-08-14,839.08
1991-08-15,839.08
1991-08-16,829.4
1991-08-19,806.17
1991-08-20,813.92
1991-08-21,839.08
1991-08-22,837.14
1991-08-23,848.75
1991-08-26,858.43
1991-08-27,852.62
1991-08-28,854.56
1991-08-29,850.69
1991-08-30,854.56
1991-09-03,862.3
1991-09-04,860.37
1991-09-05,862.3
1991-09-06,868.11
1991-09-09,868.11
1991-09-10,860.37
1991-09-11,873.91
1991-09-12,885.53
1991-09-13,868.11
1991-09-16,875.85
1991-09-17,877.79
1991-09-18,889.4
1991-09-19,893.27
1991-09-20,879.72
1991-09-23,875.85
1991-09-24,870.04
1991-09-25,852.62
1991-09-26,854.56
1991-09-27,854.56
1991-09-30,868.11
1991-10-01,879.72
1991-10-02,868.11
1991-10-03,877.79
1991-10-04,858.43
1991-10-07,844.88
1991-10-08,862.3
1991-10-09,837.14
1991-10-10,854.56
1991-10-11,858.43
1991-10-14,864.24
1991-10-15,875.85
1991-10-16,870.04
1991-10-17,875.85
1991-10-18,891.33
1991-10-21,895.2
1991-10-22,891.33
1991-10-23,877.79
1991-10-24,870.04
1991-10-25,875.85
1991-10-28,895.2
1991-10-29,912.62
1991-10-30,922.3
1991-10-31,933.91
1991-11-01,937.78
1991-11-04,924.24
1991-11-05,920.36
1991-11-06,931.98
1991-11-07,943.59
1991-11-08,943.59
1991-11-11,933.91
1991-11-12,941.65
1991-11-13,937.78
1991-11-14,937.78
1991-11-15,908.75
1991-11-18,914.56
1991-11-19,899.07
1991-11-20,910.69
1991-11-21,922.3
1991-11-22,893.27
1991-11-25,891.33
1991-11-26,895.2
1991-11-27,891.33
1991-11-29,897.14
1991-12-02,901.01
1991-12-03,891.33
1991-12-04,897.14
1991-12-05,883.59
1991-12-06,887.46
1991-12-09,899.07
1991-12-10,912.62
1991-12-11,916.49
1991-12-12,935.85
1991-12-13,949.4
1991-12-16,939.72
1991-12-17,928.11
1991-12-18,930.04
1991-12-19,945.52
1991-12-20,980.36
1991-12-23,1021.01
1991-12-24,997.78
1991-12-26,993.91
1991-12-27,984.23
1991-12-30,999.72
1991-12-31,1003.59
1992-01-02,1003.59
1992-01-03,1009.32
1992-01-06,995.94
1992-01-07,990.2
1992-01-08,986.38
1992-01-09,986.38
1992-01-10,973.0
1992-01-13,971.09
1992-01-14,965.35
1992-01-15,942.41
1992-01-16,938.59
1992-01-17,951.97
1992-01-20,940.5
1992-01-21,953.88
1992-01-22,961.53
1992-01-23,950.06
1992-01-24,950.06
1992-01-27,955.79
1992-01-28,955.79
1992-01-29,942.41
1992-01-30,948.14
1992-01-31,930.94
1992-02-03,927.11
1992-02-04,936.67
1992-02-05,942.41
1992-02-06,930.94
1992-02-07,906.08
1992-02-10,925.2
1992-02-11,940.5
1992-02-12,944.32
1992-02-13,929.03
1992-02-14,927.11
1992-02-18,904.17
1992-02-19,908.0
1992-02-20,908.0
1992-02-21,886.97
1992-02-24,892.7
1992-02-25,890.79
1992-02-26,913.73
1992-02-27,921.38
1992-02-28,930.94
1992-03-02,923.29
1992-03-03,930.94
1992-03-04,917.56
1992-03-05,898.44
1992-03-06,896.53
1992-03-09,908.0
1992-03-10,898.44
1992-03-11,892.7
1992-03-12,888.88
1992-03-13,898.44
1992-03-16,902.26
1992-03-17,908.0
1992-03-18,898.44
1992-03-19,904.17
1992-03-20,906.08
1992-03-23,904.17
1992-03-24,902.26
1992-03-25,896.53
1992-03-26,900.35
1992-03-27,894.61
1992-03-30,894.61
1992-03-31,886.97
1992-04-01,896.53
1992-04-02,886.97
1992-04-03,890.79
1992-04-06,898.44
1992-04-07,890.79
1992-04-08,877.41
1992-04-09,885.05
1992-04-10,906.08
1992-04-13,925.2
1992-04-14,940.5
1992-04-15,946.23
1992-04-16,948.14
1992-04-20,953.88
1992-04-21,950.06
1992-04-22,959.62
1992-04-23,963.44
1992-04-24,965.35
1992-04-27,973.0
1992-04-28,971.09
1992-04-29,963.44
1992-04-30,961.53
1992-05-01,961.53
1992-05-04,961.53
1992-05-05,955.79
1992-05-06,955.79
1992-05-07,944.32
1992-05-08,959.62
1992-05-11,957.7
1992-05-12,951.97
1992-05-13,957.7
1992-05-14,978.73
1992-05-15,971.09
1992-05-18,982.56
1992-05-19,982.56
1992-05-20,971.09
1992-05-21,953.88
1992-05-22,951.97
1992-05-26,932.85
1992-05-27,944.32
1992-05-28,938.59
1992-05-29,929.03
1992-06-01,936.67
1992-06-02,925.2
1992-06-03,925.2
1992-06-04,925.2
1992-06-05,930.94
1992-06-08,942.41
1992-06-09,942.41
1992-06-10,929.03
1992-06-11,951.97
1992-06-12,948.14
1992-06-15,951.97
1992-06-16,953.88
1992-06-17,944.32
1992-06-18,940.5
1992-06-19,950.06
1992-06-22,946.23
1992-06-23,934.76
1992-06-24,923.29
1992-06-25,917.56
1992-06-26,923.29
1992-06-29,934.76
1992-06-30,940.5
1992-07-01,959.62
1992-07-02,969.17
1992-07-06,982.56
1992-07-07,982.56
1992-07-08,984.47
1992-07-09,984.47
1992-07-10,978.73
1992-07-13,976.82
1992-07-14,980.65
1992-07-15,992.12
1992-07-16,1016.97
1992-07-17,1016.97
1992-07-20,1007.41
1992-07-21,1001.68
1992-07-22,995.94
1992-07-23,999.76
1992-07-24,995.94
1992-07-27,1007.41
1992-07-28,1003.59
1992-07-29,1013.15
1992-07-30,1011.23
1992-07-31,1015.06
1992-08-03,1009.32
1992-08-04,1013.15
1992-08-05,1016.97
1992-08-06,1009.32
1992-08-07,1007.41
1992-08-10,1005.5
1992-08-11,1016.97
1992-08-12,1011.23
1992-08-13,1016.97
1992-08-14,1036.09
1992-08-17,1057.12
1992-08-18,1059.03
1992-08-19,1055.21
1992-08-20,1055.21
1992-08-21,1059.03
1992-08-24,1047.56
1992-08-25,1057.12
1992-08-26,1047.56
1992-08-27,1039.91
1992-08-28,1026.53
1992-08-31,1024.62
1992-09-01,1041.82
1992-09-02,1038.0
1992-09-03,1036.09
1992-09-04,1038.0
1992-09-08,1034.18
1992-09-09,1032.26
1992-09-10,1032.26
1992-09-11,1013.15
1992-09-14,1020.79
1992-09-15,1007.41
1992-09-16,1005.5
1992-09-17,1005.5
1992-09-18,1018.88
1992-09-21,999.76
1992-09-22,992.12
1992-09-23,1003.59
1992-09-24,1015.06
1992-09-25,1018.88
1992-09-28,1028.44
1992-09-29,1038.0
1992-09-30,1055.21
1992-10-01,1055.21
1992-10-02,1045.65
1992-10-05,1028.44
1992-10-06,1020.79
1992-10-07,1011.23
1992-10-08,1018.88
1992-10-09,1024.62
1992-10-12,1053.29
1992-10-13,1059.03
1992-10-14,1057.12
1992-10-15,1055.21
1992-10-16,1059.03
1992-10-19,1074.32
1992-10-20,1064.77
1992-10-21,1034.18
1992-10-22,1011.23
1992-10-23,1011.23
1992-10-26,1022.71
1992-10-27,1026.53
1992-10-28,1030.35
1992-10-29,1032.26
1992-10-30,1028.44
1992-11-02,1039.91
1992-11-03,1022.71
1992-11-04,1028.44
1992-11-05,1013.15
1992-11-06,994.03
1992-11-09,984.47
1992-11-10,986.38
1992-11-11,986.38
1992-11-12,992.12
1992-11-13,994.03
1992-11-16,1003.59
1992-11-17,1013.15
1992-11-18,1036.09
1992-11-19,1057.12
1992-11-20,1062.85
1992-11-23,1062.85
1992-11-24,1072.41
1992-11-25,1085.8
1992-11-27,1076.24
1992-11-30,1068.59
1992-12-01,1068.59
1992-12-02,1068.59
1992-12-03,1087.71
1992-12-04,1078.15
1992-12-07,1091.53
1992-12-08,1106.83
1992-12-09,1095.35
1992-12-10,1091.53
1992-12-11,1095.35
1992-12-14,1093.44
1992-12-15,1093.44
1992-12-16,1099.18
1992-12-17,1114.47
1992-12-18,1139.33
1992-12-21,1139.33
1992-12-22,1129.77
1992-12-23,1141.24
1992-12-24,1135.5
1992-12-28,1129.77
1992-12-29,1122.12
1992-12-30,1133.59
1992-12-31,1139.33
1993-01-04,1139.33
1993-01-05,1137.39
1993-01-06,1149.0
1993-01-07,1150.94
1993-01-08,1135.46
1993-01-11,1135.46
1993-01-12,1141.26
1993-01-13,1160.62
1993-01-14,1174.16
1993-01-15,1160.62
1993-01-18,1149.0
1993-01-19,1152.87
1993-01-20,1125.78
1993-01-21,1145.13
1993-01-22,1137.39
1993-01-25,1137.39
1993-01-26,1121.91
1993-01-27,1121.91
1993-01-28,1112.23
1993-01-29,1075.46
1993-02-01,1096.75
1993-02-02,1108.36
1993-02-03,1108.36
1993-02-04,1104.49
1993-02-05,1092.88
1993-02-08,1087.07
1993-02-09,1075.46
1993-02-10,1083.2
1993-02-11,1089.01
1993-02-12,1104.49
1993-02-16,1100.62
1993-02-17,1100.62
1993-02-18,1119.97
1993-02-19,1129.65
1993-02-22,1147.07
1993-02-23,1154.81
1993-02-24,1154.81
1993-02-25,1147.07
1993-02-26,1162.55
1993-03-01,1152.87
